id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
50,2014/5/10 9:17,159,159,150,0.086666667,0.282288506,809.6828933,158.275916,560.6884883,886.5141167,1.177353719,NaN,858.2758956,80,79,80,79,73,77,0.109589041,0.064935065,0.314538632,0.248027075,749.2613506,864.2301193,147.1493768,148.6870067,560.6884883,560.6884883,841.4781322,924.2460998,1.281641534,1.091009915,NaN,NaN,810.7066643,900.6384627,-1,-1,4,-0.044653976,-0.066511557,114.9687688,1.537629891,0,82.76796767,-0.190631619,NaN,89.93179838,1.469752006
51,2014/5/18 9:32,159,159,149,0.040268456,0.197251199,1104.62284,435.6787488,2208.750825,1150.970651,0.928687266,NaN,1193.565826,80,79,80,79,77,72,0.012987013,0.069444444,0.113960576,0.255992346,975.2040927,1251.426195,436.9491799,387.6434615,2208.750825,2208.750825,988.0357255,1344.816209,1.039330068,0.833913909,NaN,NaN,1003.889168,1404.811669,-1,-1,-5,0.056457431,0.14203177,276.2221021,-49.30571837,0,356.7804839,-0.205416159,NaN,400.9225005,1.30134424
52,2014/5/11 9:00,159,159,154,0.097402597,0.297472589,870.1874096,239.3773568,804.7039134,964.0925258,1.064746877,NaN,948.5676609,80,79,80,79,76,78,0.052631579,0.141025641,0.224780595,0.35030076,734.922382,1015.546842,155.9147974,228.5864296,804.7039134,804.7039134,775.7514032,1182.278413,1.341274035,0.865350597,NaN,NaN,777.2752196,1129.030727,-1,-1,2,0.088394062,0.125520166,280.6244603,72.67163222,0,406.5270102,-0.475923437,NaN,351.7555079,1.35767726
53,2014/5/31 9:35,159,159,155,0.161290323,0.368990743,925.0478255,382.4007247,1036.342326,1102.941638,0.928406255,NaN,1092.199814,80,79,80,79,77,78,0.142857143,0.179487179,0.352221735,0.38624364,812.2741382,1041.345691,352.2886568,379.8859919,1036.342326,1036.342326,947.6531613,1269.14006,1.085638,0.804691784,NaN,NaN,960.3230419,1227.355852,-1,-1,1,0.036630037,0.034021905,229.0715523,27.59733515,0,321.4868991,-0.280946216,NaN,267.0328097,1.281052519
54,2007/1/1 1:40,159,159,152,0.026315789,0.160601866,896.3838912,269.2291281,1676.376094,920.6104828,1.136921574,NaN,940.4990516,80,79,80,79,75,77,0.026666667,0.025974026,0.162192189,0.160100788,760.9140628,1028.241191,238.0401085,230.5040112,1676.376094,1676.376094,781.7610234,1055.660956,1.357292139,0.976343334,NaN,NaN,805.6174253,1071.783427,-1,-1,2,-0.000692641,-0.002091401,267.327128,-7.536097244,0,273.8999324,-0.380948805,NaN,266.1660017,1.448287646
55,2014/5/10 9:19,159,159,149,0.060402685,0.239034882,805.1070943,248.9543312,1041.497917,856.863979,1.239651976,NaN,868.0163645,80,79,80,79,77,72,0.064935065,0.055555556,0.248027075,0.230668892,704.336489,911.8053824,194.1577526,257.2294208,1041.497917,1041.497917,753.2487452,965.4409931,1.358207084,1.14013218,NaN,NaN,771.9662239,969.6663777,-1,-1,-5,-0.009379509,-0.017358183,207.4688934,63.07166821,0,212.1922479,-0.218074904,NaN,197.7001539,1.468609184
56,2014/5/17 9:26,159,159,157,0.146496815,0.354735124,891.4621456,313.5298849,883.842236,1044.474305,0.949356778,NaN,1020.942218,80,79,80,79,78,79,0.08974359,0.202531646,0.28766401,0.404454265,795.1828926,999.9673355,301.8482385,292.274047,883.842236,883.842236,873.5812059,1253.927294,1.155167679,0.786903918,NaN,NaN,874.5020676,1178.973358,-1,-1,1,0.112788056,0.116790254,204.7844429,-9.574191513,0,380.3460878,-0.368263761,NaN,304.4712903,1.31929854
57,2014/5/17 9:27,159,159,147,0.020408163,0.141875295,978.0598353,337.2422801,2377.033152,998.4360818,1.090557111,NaN,1026.570716,80,79,80,79,75,72,0.013333333,0.027777778,0.115470054,0.165488796,831.5364696,1132.955965,325.5939266,276.0141863,2377.033152,2377.033152,842.7734489,1165.326135,1.269502061,0.952769479,NaN,NaN,863.2302449,1198.984663,-1,-1,-3,0.014444444,0.050018742,301.4194951,-49.57974032,0,322.5526862,-0.316732583,NaN,335.7544184,1.400504234
58,2014/5/17 8:58,159,159,156,0.032051282,0.176703572,861.6000999,230.6578226,1305.337637,890.1299045,1.145793324,NaN,903.4378447,80,79,80,79,78,78,0.038461538,0.025641026,0.193552415,0.159084963,808.3278549,914.1713943,239.6222362,210.0340625,1305.337637,1305.337637,840.6609691,938.2285363,1.215522037,1.083630595,NaN,NaN,858.5331486,947.6415901,-1,-1,0,-0.012820513,-0.034467453,105.8435394,-29.58817373,0,97.56756719,-0.131891442,NaN,89.10844151,1.510489296
59,2014/5/18 9:26,159,159,152,0.059210526,0.236798532,1004.957498,515.6790995,2177.7124,1068.206571,0.986353049,NaN,1133.900995,80,79,80,79,73,79,0.04109589,0.075949367,0.199885812,0.266609861,688.4218727,1308.484809,247.2353378,524.4660434,2177.7124,2177.7124,717.9256673,1416.031506,1.527400739,0.718059222,NaN,NaN,777.9169028,1473.880688,-1,-1,6,0.034853477,0.066724049,620.0629365,277.2307056,0,698.1058386,-0.809341516,NaN,695.9637848,1.245784229
