id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
49,2014/5/18 13:43,159,159,140,0.014285714,0.119092147,928.3956924,489.6410428,4111.446951,941.8507025,1.206084103,NA,987.1306489,80,79,80,79,68,72,0,0.027777778,0,0.165488796,580.1562966,1266.685391,179.2807914,457.3844396,4111.446951,4111.446951,580.1562966,1302.876402,2.027851107,0.84874003,NA,NA,580.1562966,1380.892251,-1,-1,4,0.027777778,0.165488796,686.5290946,278.1036483,0,722.7201057,-1.179111077,NA,800.7359543,1.346164692
50,2014/5/11 13:38,159,159,150,0.093333333,0.291873528,1098.99786,471.5833244,1615.711185,1212.129993,0.872300367,NA,1249.797571,80,79,80,79,74,76,0.081081081,0.105263158,0.27482282,0.308931378,864.7330214,1333.262699,326.1497255,479.9260854,1615.711185,1615.711185,941.0329939,1490.117135,1.131115662,0.70433006,NA,NA,995.7366309,1503.337561,-1,-1,2,0.024182077,0.034108558,468.529678,153.7763599,0,549.0841407,-0.426785602,NA,507.6009299,1.192958867
51,2014/5/18 13:35,159,159,150,0.053333333,0.225450084,1036.101188,378.7786684,1680.09992,1094.473086,0.975818221,NA,1125.706517,80,79,80,79,74,76,0.054054054,0.052631579,0.22766786,0.224780595,958.4173518,1111.62714,390.1241575,353.9518253,1680.09992,1680.09992,1013.184058,1173.384204,1.082479352,0.887230162,NA,NA,1049.233564,1200.053452,-1,-1,2,-0.001422475,-0.002887265,153.2097886,-36.17233225,0,160.2001462,-0.19524919,NA,150.8198883,1.355210485
52,2014/5/18 13:34,159,159,152,0.013157895,0.114327409,600.6823766,186.860085,1634.429462,608.6914749,1.720976508,NA,622.1880274,80,79,80,79,76,76,0.013157895,0.013157895,0.114707867,0.114707867,516.3920305,684.9727226,152.1464319,180.9832726,1634.429462,1634.429462,523.2772576,694.1056922,2.016616323,1.498480052,NA,NA,537.8976813,706.4783734,-1,-1,0,0,-2.78e-17,168.5806921,28.83684065,0,170.8284346,-0.51813627,NA,168.5806921,1.731235437
53,2014/5/18 13:36,159,159,154,0.025974026,0.159576726,1068.962587,444.9295038,2788.185446,1097.468256,0.942987897,NA,1141.382988,80,79,80,79,77,77,0.025974026,0.025974026,0.160100788,0.160100788,856.4584131,1281.466761,315.593725,455.4818966,2788.185446,2788.185446,879.2973041,1315.639208,1.182647354,0.782381832,NA,NA,928.8788143,1353.887162,-1,-1,0,0,0,425.0083479,139.8881716,0,436.3419038,-0.400265522,NA,425.0083479,1.312179069
54,2014/5/18 13:30,159,159,154,0.090909091,0.288417734,997.3303814,421.9161366,1462.864753,1097.06342,0.94024732,NA,1130.318086,80,79,80,79,75,79,0.04,0.13924050600000001,0.197278785,0.348409471,835.3544057,1168.834356,315.5211702,453.6156393,1462.864753,1462.864753,870.1608392,1357.910501,1.236351909,0.739655093,NA,NA,893.8689958,1372.524385,-1,-1,4,0.099240506,0.151130686,333.47995,138.0944691,0,487.7496622,-0.496696816,NA,478.6553888,1.277408629
55,2014/5/24 13:49,159,159,147,0.013605442,0.116242222,1316.847447,723.3401243,6222.696975,1335.01086,0.809293372,NA,1401.509991,80,79,80,79,71,76,0,0.026315789,0,0.161136316,937.4979349,1680.817926,449.7949167,750.901637,6222.696975,6222.696975,937.4979349,1726.245437,1.201880582,0.604234132,NA,NA,937.4979349,1844.573109,-1,-1,5,0.026315789,0.161136316,743.3199907,301.1067202,0,788.7475022,-0.597646449,NA,907.0751742,1.172250044
56,2014/5/24 13:44,159,159,151,0.01986755,0.14000946,871.3321424,362.2583933,2587.385111,888.9942804,1.18393689,NA,922.7371446,80,79,80,79,73,78,0.02739726,0.012820513,0.164367706,0.113227703,644.6107322,1080.386949,226.4913935,338.0537915,2587.385111,2587.385111,662.768781,1094.417949,1.636096233,0.930167173,NA,NA,715.4979955,1113.558553,-1,-1,5,-0.014576747,-0.051140003,435.776217,111.562398,0,431.6491676,-0.70592906,NA,398.0605577,1.431249447
57,2014/5/24 13:43,159,159,152,0.105263158,0.307906727,1264.645557,497.6299292,1616.171018,1413.427388,0.748142963,NA,1434.768823,80,79,80,79,76,76,0.065789474,0.144736842,0.249561018,0.354173117,1076.315034,1470.360437,439.4765755,478.3117667,1616.171018,1616.171018,1152.111867,1719.190665,0.90303599,0.629124174,NA,NA,1182.642075,1704.279927,-1,-1,0,0.078947368,0.104612098,394.0454032,38.8351912,0,567.0787977,-0.273911816,NA,521.637852,1.119440533
58,2014/5/24 13:45,159,159,151,0.039735099,0.195986214,1208.271921,574.8112133,2932.916566,1258.26938,0.835223601,NA,1324.811652,80,79,80,79,76,75,0.052631579,0.026666667,0.224780595,0.162192189,1020.640001,1393.333541,576.1239598,513.398309,2932.916566,2932.916566,1077.342223,1431.507063,0.977131175,0.730510285,NA,NA,1175.004031,1471.54465,-1,-1,-1,-0.025964912,-0.062588405,372.6935404,-62.72565078,0,354.1648398,-0.24662089,NA,296.5406191,1.235469747
