id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Cong,NTrial_Incong,NResp_Cong,NResp_Incong,NInclude_Cong,NInclude_Incong,PE_Cong,PE_Incong,SPE_Cong,SPE_Incong,MRT_Cong,MRT_Incong,SRT_Cong,SRT_Incong,lisas_weight_Cong,lisas_weight_Incong,IES_Cong,IES_Incong,RCS_Cong,RCS_Incong,BS_Cong,BS_Incong,LISAS_Cong,LISAS_Incong,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
51,2014/5/18 10:06,96,96,94,0.010638298,0.103142125,1049.730658,306.966302,2976.148719,1061.018084,0.955065834,NA,1081.391814,48,48,48,48,47,47,0,0.021276596,0,0.145864991,983.2976362,1117.607875,292.4245576,309.6981729,2976.148719,2976.148719,983.2976362,1141.903698,1.038624073,0.882552971,NA,NA,983.2976362,1180.930188,0,0,0,0.021276596,0.145864991,134.3102388,17.27361531,0,158.6060622,-0.156071101,NA,197.632552,1.434457554
52,2014/5/24 9:43,96,96,93,0.021505376,0.145847942,644.9709368,172.6010726,1183.431662,659.1461223,1.570270075,NA,670.4210801,48,48,48,48,47,46,0.021276596,0.02173913,0.145864991,0.147441956,600.2791412,690.6558835,144.0076933,188.4255017,1183.431662,1183.431662,613.3286878,706.003792,1.672867238,1.479530292,NA,NA,625.4585383,716.3826587,0,0,-1,4.62535e-4,0.001576965,90.37674225,44.41780841,0,92.67510422,-0.193336946,NA,90.92412044,1.705591586
53,2014/5/24 10:01,96,96,89,0.08988764,0.287641247,550.4957597,93.95085829,326.6251246,604.8657112,1.802574765,NA,579.8553214,48,48,48,48,45,44,0.155555556,0.022727273,0.3665289,0.150755672,543.7528702,556.4545922,85.34312084,101.5825908,326.6251246,326.6251246,643.9178726,569.3953967,1.678470223,1.926857141,NA,NA,594.5612229,563.8778905,0,0,-1,-0.132828283,-0.215773227,12.70172199,16.23946999,0,-74.52247595,0.248386919,NA,-30.68333244,1.739682799
54,2014/5/24 10:04,96,96,95,0.021052632,0.144321403,762.0857557,234.6907964,1626.167645,778.4746966,1.294712691,NA,796.320864,48,48,48,48,47,48,0,0.041666667,0,0.201940937,712.8606755,812.3809463,218.1734851,242.5561123,1626.167645,1626.167645,712.8606755,847.701857,1.43264544,1.176514864,NA,NA,712.8606755,880.1379315,0,0,1,0.041666667,0.201940937,99.52027084,24.38262718,0,134.8411815,-0.256130576,NA,167.2772561,1.605730361
55,2014/5/24 10:28,96,96,96,0.020833333,0.143575886,1250.106494,428.5068911,2984.532449,1276.704504,0.785735283,NA,1312.284253,48,48,48,48,48,48,0.020833333,0.020833333,0.144337567,0.144337567,1145.988807,1354.224181,387.3791981,446.1087941,2984.532449,2984.532449,1170.371547,1383.037461,0.86028741500000006,0.723074004,NA,NA,1208.166566,1416.40194,0,0,0,0,0,208.2353737,58.72959603,0,212.6659136,-0.137213411,NA,208.2353737,1.288706605
56,2014/5/18 10:09,96,96,92,0.02173913,0.146629598,880.3441613,338.8491591,2310.919246,899.9073649,1.147000638,NA,930.5815362,48,48,48,48,45,47,0,0.042553191,0,0.204029709,735.9437111,1024.744612,201.974191,385.7494957,2310.919246,2310.919246,735.9437111,1070.288817,1.449386211,0.938212084,NA,NA,735.9437111,1123.081601,0,0,2,0.042553191,0.204029709,288.8009005,183.7753047,0,334.3451055,-0.511174127,NA,387.1378897,1.459927966
57,2014/5/18 9:55,96,96,90,0.011111111,0.105409255,855.0717785,266.1139959,2524.579033,864.6793265,1.231705291,NA,883.1226566,48,48,48,48,44,46,0.022727273,0,0.150755672,0,747.4673211,955.6585538,193.4559911,286.6165699,2524.579033,2524.579033,764.850282,955.6585538,1.417005125,1.091894439,NA,NA,804.8441173,955.6585538,0,0,2,-0.022727273,-0.150755672,208.1912327,93.16057881,0,190.8082718,-0.325110685,NA,150.8144365,1.530273322
58,2014/5/24 10:42,96,96,92,0.043478261,0.205048559,1001.079995,314.5509187,1534.031353,1046.583631,1.01170174,NA,1067.77701,48,48,48,48,48,44,0.020833333,0.068181818,0.144337567,0.254971706,965.6796024,1041.6609330000001,303.1321125,326.1388388,1534.031353,1534.031353,986.225977,1117.880026,1.017530897,1.005684391,NA,NA,997.638589,1146.25398,0,0,-4,0.047348485,0.110634139,75.98133048,23.00672622,0,131.6540486,-0.011846506,NA,148.6153908,1.410237094
59,2014/5/10 9:54,96,96,89,0.033707865,0.18149869800000001,898.3540655,276.8367255,1525.282158,929.6919981,1.125118799,NA,949.7680709,48,48,48,48,48,41,0.041666667,0.024390244,0.201940937,0.156173762,946.1326116,843.4087376,313.0133212,219.5292473,1525.282158,1525.282158,987.2688121,864.493956,1.008715117,1.279479472,NA,NA,1009.686035,880.6107415,0,0,-7,-0.017276423,-0.045767175,-62.87632141874998,-93.4840739,0,-122.774856,0.270764355,NA,-129.0752934,1.55759071
60,2014/5/10 10:04,96,96,90,0.011111111,0.105409255,593.6533842,120.6717995,1144.793207,600.323647,1.77596626,NA,606.3733087,48,48,48,48,44,46,0,0.02173913,0,0.147441956,570.4975857,616.2946094,83.74605281,145.6327362,1144.793207,1144.793207,570.4975857,629.9900452,1.912206323,1.65550589,NA,NA,570.4975857,641.1814183,0,0,2,0.02173913,0.147441956,45.79702372,61.88668341,0,59.49245948,-0.256700434,NA,70.68383257,1.802837783
61,2014/5/25 10:11,96,96,92,0.076086957,0.266590011,647.2799116,170.3200763,638.8839381,700.585316,1.508092601,NA,695.890646,48,48,48,48,47,45,0.085106383,0.066666667,0.282056673,0.25226249,600.0760035,695.6077222,164.0091986,164.7676879,638.8839381,638.8839381,655.8970271,745.2939881,1.587239659,1.437981663,NA,NA,654.4491046,738.1999847,0,0,-2,-0.018439716,-0.029794183,95.53171868,0.758489271,0,89.39696097,-0.149257996,NA,83.75088011,1.616937919
62,2014/5/24 10:00,96,96,89,0.056179775,0.231573205,744.8918761,196.7236179,849.5094162,789.2306783,1.366777753,NA,792.6171242,48,48,48,48,42,47,0,0.106382979,0,0.311660528,642.5762281,847.2075241,86.38449539,222.3383632,849.5094162,849.5094162,642.5762281,948.0655627,1.778554968,1.086084786,NA,NA,642.5762281,937.5808663,0,0,5,0.106382979,0.311660528,204.631296,135.9538678,0,305.4893346,-0.692470182,NA,295.0046381,1.520003564
63,2014/5/24 10:20,96,96,93,0.032258065,0.177642344,880.4783741,275.020119,1548.16759,909.8276532,1.13691757,NA,930.419264,48,48,48,48,46,47,0,0.063829787,0,0.247092248,761.7110735,1004.644188,205.2920448,285.6195763,1548.16759,1548.16759,761.7110735,1073.142656,1.369913471,0.962331847,NA,NA,761.7110735,1103.463396,0,0,1,0.063829787,0.247092248,242.9331149,80.32753141,0,311.4315822,-0.407581625,NA,341.7523227,1.451480407
64,2014/5/24 10:02,96,96,91,0.120879121,0.327792781,1034.263731,297.4689944,907.4909863,1176.474994,0.892505112,NA,1143.960444,48,48,48,48,45,46,0.044444444,0.195652174,0.208409077,0.401085484,950.0410944,1132.144092,294.8707201,272.8038516,907.4909863,907.4909863,994.2290523,1407.530493,1.072219051,0.741963945,NA,NA,990.3740271,1309.696677,0,0,1,0.151207729,0.192676407,182.1029981,-22.06686843,0,413.301441,-0.330255106,NA,319.3226496,1.266148867
65,2014/5/24 10:01,96,96,91,0.043956044,0.20613307,694.9275344,184.8939159,896.9638689,726.8782256,1.404818399,NA,734.3545177,48,48,48,48,47,44,0,0.090909091,0,0.290803363,709.2468198,678.102374,209.4860006,151.9390291,896.9638689,896.9638689,709.2468198,745.9126114,1.439945259,1.367577673,NA,NA,709.2468198,759.6445439,0,0,-3,0.090909091,0.290803363,-31.14444584,-57.54697157,0,36.66579156,-0.072367586,NA,50.39772406,1.676215903
66,2014/5/24 10:19,96,96,89,0.011235955,0.105999788,880.9354503,280.1111478,2642.563283,890.9460804,1.207405753,NA,910.6271726,48,48,48,48,46,43,0.02173913,0,0.147441956,0,865.3755323,897.2190854,326.6428694,224.1021577,2642.563283,2642.563283,884.6060996,897.2190854,1.172050279,1.244154397,NA,NA,922.8225602,897.2190854,0,0,-3,-0.02173913,-0.147441956,31.84355315,-102.5407117,0,12.61298577,0.072104118,NA,-25.60347475,1.569101875
67,2014/5/24 10:23,96,96,86,0.023255814,0.151598866,630.8035885,141.2980807,932.0523595,645.8227216,1.710921684,NA,652.4792248,48,48,48,48,46,40,0,0.05,0,0.220721428,548.9124432,729.934975,99.78391047,119.360843,932.0523595,932.0523595,548.9124432,768.3526053,1.861388174,1.580392443,NA,NA,548.9124432,776.537593,0,0,-6,0.05,0.220721428,181.0225319,19.57693253,0,219.4401622,-0.280995732,NA,227.6251499,1.667455679
68,2014/5/24 10:15,96,96,86,0.023255814,0.151598866,876.8533609,210.921706,1391.314538,897.7308218,1.244232308,NA,909.2095129,48,48,48,48,45,41,0.022222222,0.024390244,0.149071198,0.156173762,822.6174943,936.5128141,202.8031917,205.8223716,1391.314538,1391.314538,841.3133464,959.9256345,1.271827237,1.217809408,NA,NA,853.5355951,970.447315,0,0,-4,0.002168022,0.007102563,113.8953199,3.019179903,0,118.6122881,-0.054017829,NA,116.9117199,1.512614198
69,2014/5/24 9:52,96,96,90,0.011111111,0.105409255,904.3840967,297.7111685,2824.336132,914.5457157,1.169133234,NA,935.7656093,48,48,48,48,43,47,0,0.021276596,0,0.145864991,705.4184745,1090.3737,133.0137841,289.1760669,2824.336132,2824.336132,705.4184745,1114.077476,1.582435264,0.922947912,NA,NA,705.4184745,1150.465958,0,0,4,0.021276596,0.145864991,320.85295473124995,156.1622828,0,408.6590017,-0.659487352,NA,445.0474837,1.448334733
70,2014/5/24 10:31,96,96,92,0.076086957,0.266590011,682.7349446,226.5321963,849.7400004,738.9601753,1.410324631,NA,747.389075,48,48,48,48,46,46,0.065217391,0.086956522,0.249637418,0.284884925,630.3173707,736.4005559,176.2701331,259.7615562,849.7400004,849.7400004,674.2930012,806.5339422,1.534243776,1.302714509,NA,NA,685.7351968,810.2909907,0,0,0,0.02173913,0.035247506,106.0831852,83.49142315,0,132.240941,-0.231529267,NA,124.555794,1.581529084
71,2007/1/1 2:04,96,96,91,0.032967033,0.1795395,747.380432,272.8989131,1519.993719,772.8593104,1.373391407,NA,797.4901151,48,48,48,48,44,47,0.045454545,0.021276596,0.210707055,0.145864991,654.3302881,832.3392591,177.4285379,315.9756599,1519.993719,1519.993719,685.4888732,850.4335908,1.599833064,1.206285521,NA,NA,723.4209117,864.679551,0,0,3,-0.02417795,-0.064842063,178.008971,138.547122,0,164.9447175,-0.393547544,NA,141.2586393,1.567113156
72,2014/5/24 10:20,96,96,95,0.073684211,0.262642272,650.9976575,194.0024807,738.6567256,702.7815621,1.437447454,NA,705.4249952,48,48,48,48,48,47,0.0625,0.085106383,0.244623027,0.282056673,593.2272798,711.4550295,139.551574,224.1480547,738.6567256,738.6567256,632.7757651,777.6368927,1.593573369,1.306534218,NA,NA,639.3933252,774.3194317,0,0,-1,0.022606383,0.037433645,118.2277497,84.5964807,0,144.8611276,-0.287039151,NA,134.9261066,1.605847383
73,2014/5/24 10:06,96,96,94,0.021276596,0.145078652,1299.952125,430.8279962,2969.616767,1328.211953,0.772120508,NA,1363.13546,48,48,48,48,47,47,0.021276596,0.021276596,0.145864991,0.145864991,1146.244676,1453.659573,365.8482531,439.5489796,2969.616767,2969.616767,1171.163039,1485.260868,0.873767308,0.691658704,NA,NA,1209.428012,1516.842908,0,0,0,0,0,307.4148969,73.70072655,0,314.0978295,-0.182108604,NA,307.4148969,1.243698824
74,2014/5/24 10:03,96,96,95,0.052631579,0.224481485,706.6273132,208.3852068,928.2957409,745.8843861,1.334009447,NA,755.4849838,48,48,48,48,47,48,0,0.104166667,0,0.308709278,635.1844773,784.7159942,174.1390707,216.4513063,928.2957409,928.2957409,635.1844773,875.9620401,1.607842496,1.120908531,NA,NA,635.1844773,881.4134672,0,0,1,0.104166667,0.308709278,149.5315169,42.31223561,0,240.7775627,-0.486933965,NA,246.2289899,1.572592727
75,2014/5/25 10:09,96,96,92,0.054347826,0.227944973,692.5109914,209.6042364,919.5387543,732.3104736,1.394070412,NA,742.4859237,48,48,48,48,45,47,0,0.106382979,0,0.311660528,638.071946,750.83854,144.7910866,250.834293,919.5387543,919.5387543,638.071946,840.2240805,1.671702813,1.176044712,NA,NA,638.071946,848.6618118,0,0,2,0.106382979,0.311660528,112.7665941,106.0432064,0,202.1521346,-0.495658101,NA,210.5898658,1.597585016
76,2007/1/1 2:14,96,96,96,0.041666667,0.200875278,605.5312628,156.0883583,777.0411574,631.8587091,1.576325179,NA,637.9079777,48,48,48,48,48,48,0.020833333,0.0625,0.144337567,0.244623027,559.8809656,653.2104621,94.41678317,191.095683,777.0411574,777.0411574,571.7933266,696.7578263,1.746044291,1.431042643,NA,NA,576.0693231,701.7755345,0,0,0,0.041666667,0.10028546,93.3294965,96.67889983,0,124.9644997,-0.315001647,NA,125.7062114,1.703053344
77,2014/7/25 9:35,96,96,88,0.022727273,0.149886756,718.925982,185.4825564,1237.484625,735.6451909,1.439342746,NA,747.0506326,48,48,48,48,44,44,0.022727273,0.022727273,0.150755672,0.150755672,689.3794161,748.4725479,175.5898938,192.3728507,1237.484625,1237.484625,705.4114956,765.8788863,1.539046849,1.348125519,NA,NA,717.5040667,776.5971985,0,0,0,0,0,59.09313181,16.78295694,0,60.46739069,-0.190921329,NA,59.09313181,1.652995717
78,2014/5/25 9:51,96,96,90,0,0,964.3962098,283.4093121,Inf,964.3962098,1.1060461,NA,NA,48,48,48,48,44,46,0,0,0,0,885.286312,1040.066547,258.5887539,288.0763743,Inf,Inf,885.286312,1040.066547,1.232266981,1.003280284,NA,NA,NA,NA,0,0,2,0,0,154.7802348,29.48762032,NA,154.7802348,-0.228986697,NA,NA,1.544914486
79,2014/5/25 9:46,96,96,95,0.021052632,0.144321403,682.1258776,189.3529892,1312.022923,696.7952513,1.452583692,NA,709.7474128,48,48,48,48,47,48,0,0.041666667,0,0.201940937,583.2806109,783.1199545,118.9676149,195.4577749,1312.022923,1312.022923,583.2806109,817.1686482,1.750918129,1.233307138,NA,NA,583.2806109,837.7875763,0,0,1,0.041666667,0.201940937,199.8393436,76.49015992,0,233.8880373,-0.51761099,NA,254.5069654,1.628523097
80,2014/5/25 9:44,96,96,93,0.010752688,0.103695169,908.4591779,307.8961723,2969.243156,918.3337342,1.126387715,NA,940.3865236,48,48,48,48,47,46,0.021276596,0,0.145864991,0,859.9634967,956.954859,297.1743924,313.9840222,2969.243156,2969.243156,878.6583553,956.954859,1.165660584,1.090415343,NA,NA,923.138883,956.954859,0,0,-1,-0.021276596,-0.145864991,96.99136233,16.8096298,0,78.2965037,-0.075245241,NA,33.81597603,1.530528317
81,2014/5/25 9:40,96,96,93,0.053763441,0.226772794,826.4231119,386.0251951,1702.255323,873.3789705,1.120326035,NA,917.9422153,48,48,48,48,46,47,0.02173913,0.085106383,0.147441956,0.282056673,683.698526,975.7860506,207.5528828,467.8456273,1702.255323,1702.255323,698.8918266,1066.556846,1.48135698,0.884662787,NA,NA,720.7040765,1120.658844,0,0,1,0.063367253,0.134614717,292.0875246,260.2927445,0,367.6650194,-0.596694193,NA,399.9547675,1.435585125
82,2014/5/25 10:03,96,96,89,0.033707865,0.18149869800000001,587.5947205,157.9920341,870.485772,608.0922107,1.759633071,NA,616.9369375,48,48,48,48,44,45,0.022727273,0.044444444,0.150755672,0.208409077,538.9131677,636.2762732,100.5975517,188.5332333,870.485772,870.485772,551.4460321,665.8705185,1.973469303,1.584240186,NA,NA,558.6969353,674.9645297,0,0,1,0.021717172,0.057653405,97.3631055,87.93568165,0,114.4244864,-0.389229117,NA,116.2675945,1.732694601
83,2014/5/25 9:50,96,96,89,0.011235955,0.105999788,720.0251749,141.3050744,1333.069406,728.2072791,1.479898069,NA,735.0034828,48,48,48,48,45,44,0,0.022727273,0,0.150755672,690.0374343,751.4076941,145.2337446,131.4967692,1333.069406,1333.069406,690.0374343,768.8822916,1.545809856,1.418143299,NA,NA,690.0374343,781.704726,0,0,-1,0.022727273,0.150755672,61.37025979,-13.73697548,0,78.84485732,-0.127666556,NA,91.66729174,1.679296683
84,2014/5/10 9:57,96,96,90,0.022222222,0.148231354,834.6123529,282.610948,1906.553102,853.5808155,1.228584353,NA,876.9801997,48,48,48,48,43,47,0,0.042553191,0,0.204029709,762.8347564,903.1998341,225.3005052,315.6320213,1906.553102,1906.553102,762.8347564,943.342049,1.463330112,1.052416555,NA,NA,762.8347564,984.3297534,0,0,4,0.042553191,0.204029709,140.3650778,90.33151609,0,180.5072926,-0.410913557,NA,221.494997,1.53732573
85,2014/5/10 9:41,96,96,91,0.021978022,0.147423952,918.6654835,309.3331745,2098.255877,939.3096517,1.11624649,NA,964.7809973,48,48,48,48,44,47,0,0.042553191,0,0.204029709,773.4132677,1060.689872,179.1975239,343.8960922,2098.255877,2098.255877,773.4132677,1107.831644,1.410512512,0.916688786,NA,NA,773.4132677,1149.977356,0,0,3,0.042553191,0.204029709,287.2766047,164.6985683,0,334.4183768,-0.493823726,NA,376.5640888,1.437986718
86,2007/1/1 2:23,96,96,91,0,0,765.2638862,225.5288026,Inf,765.2638862,1.378537618,NA,NA,48,48,48,48,44,47,0,0,0,0,712.1701575,814.9686535,206.7352184,233.1143244,Inf,Inf,712.1701575,814.9686535,1.531809609,1.253148316,NA,NA,NA,NA,0,0,3,0,0,102.798496,26.37910601,NA,102.798496,-0.278661293,NA,NA,1.696452067
87,2014/5/10 10:09,96,96,91,0.010989011,0.104828484,792.3038168,227.4123922,2169.375958,801.1071926,1.303301599,NA,816.1431131,48,48,48,48,44,47,0,0.021276596,0,0.145864991,674.5232493,904.9634901,127.6109586,245.325294,2169.375958,2169.375958,674.5232493,924.6366095,1.617303914,1.087641268,NA,NA,674.5232493,951.1204254,0,0,3,0.021276596,0.145864991,230.4402408,117.7143354,0,250.1133602,-0.529662646,NA,276.5971761,1.564511649
88,41784.41042,96,96,90,0,0,964.3962098,283.4093121,Inf,964.3962098,1.1060461,NA,NA,48,48,48,48,44,46,0,0,0,0,885.286312,1040.066547,258.5887539,288.0763743,Inf,Inf,885.286312,1040.066547,1.232266981,1.003280284,NA,NA,NA,NA,0,0,2,0,0,154.7802348,29.48762032,NA,154.7802348,-0.228986697,NA,NA,1.544914486
89,41784.42292,96,96,85,0.011764706,0.108465229,752.1518354,155.6250845,1434.792385,761.1060239,1.460459967,NA,769.0317458,48,48,48,48,41,44,0,0.022727273,0,0.150755672,688.4131619,812.9259194,74.16829585,186.7495147,1434.792385,1434.792385,688.4131619,831.8311733,1.665193995,1.297469442,NA,NA,688.4131619,845.5348372,0,0,3,0.022727273,0.150755672,124.5127575,112.5812188,0,143.4180114,-0.367724553,NA,157.1216753,1.628824184
90,2014/5/18 10:07,96,96,95,0.010526316,0.102597835,795.7823968,279.3827816,2723.086516,804.2481669,1.255922509,NA,824.4464654,48,48,48,48,47,48,0,0.020833333,0,0.144337567,714.7494803,876.8153132,228.4916676,303.6111286,2723.086516,2723.086516,714.7494803,895.4709582,1.428859515,1.117759961,NA,NA,714.7494803,933.5462823,0,0,1,0.020833333,0.144337567,162.0658329,75.11946099,0,180.7214779,-0.311099554,NA,218.796802,1.585572502
91,2014/5/18 9:42,96,96,93,0.010752688,0.103695169,544.5137818,111.2126748,1072.496196,550.4324099,1.877775178,NA,556.045999,48,48,48,48,45,48,0,0.020833333,0,0.144337567,504.9236513,582.419226,76.48290694,125.9800652,1072.496196,1072.496196,504.9236513,594.8111244,2.112530605,1.6863877330000001,NA,NA,504.9236513,604.7628967,0,0,3,0.020833333,0.144337567,77.49557471,49.49715825,0,89.88747314,-0.426142872,NA,99.83924547,1.839061942
92,41784.41042,96,96,90,0,0,964.3962098,283.4093121,Inf,964.3962098,1.1060461,NA,NA,48,48,48,48,44,46,0,0,0,0,885.286312,1040.066547,258.5887539,288.0763743,Inf,Inf,885.286312,1040.066547,1.232266981,1.003280284,NA,NA,NA,NA,0,0,2,0,0,154.7802348,29.48762032,NA,154.7802348,-0.228986697,NA,NA,1.544914486
93,41784.42292,96,96,85,0.011764706,0.108465229,752.1518354,155.6250845,1434.792385,761.1060239,1.460459967,NA,769.0317458,48,48,48,48,41,44,0,0.022727273,0,0.150755672,688.4131619,812.9259194,74.16829585,186.7495147,1434.792385,1434.792385,688.4131619,831.8311733,1.665193995,1.297469442,NA,NA,688.4131619,845.5348372,0,0,3,0.022727273,0.150755672,124.5127575,112.5812188,0,143.4180114,-0.367724553,NA,157.1216753,1.628824184
94,2014/5/25 9:54,96,96,89,0.011235955,0.105999788,634.3957649,130.0908215,1227.274356,641.6048077,1.661224236,NA,648.1853644,48,48,48,48,45,44,0,0.022727273,0,0.150755672,595.9589117,674.6203787,117.630239,131.6086566,1227.274356,1227.274356,595.9589117,690.3092247,1.752544385,1.578949621,NA,NA,595.9589117,702.5129777,0,0,-1,0.022727273,0.150755672,78.66146697,13.97841761,0,94.35031299,-0.173594764,NA,106.554066,1.746275497
95,2014/5/25 9:54,96,96,94,0.021276596,0.145078652,895.8425753,323.388398,2229.055719,915.3174139,1.113449377,NA,943.2692927,48,48,48,48,46,48,0.02173913,0.020833333,0.147441956,0.144337567,792.1848581,995.0893258,250.1596914,355.6012403,2229.055719,2229.055719,809.7889661,1016.261439,1.282924273,0.983525234,NA,NA,840.6425911,1041.527987,0,0,2,-9.05797e-4,-0.003104389,202.9044677,105.4415489,0,206.472473,-0.299399039,NA,200.8853955,1.479189108
96,2014/5/25 9:55,96,96,93,0.043010753,0.20398095,906.6725674,250.5655078,1228.376999,947.4218963,1.086924724,NA,959.5059868,48,48,48,48,48,45,0,0.088888889,0,0.287799032,829.368215,997.1752239,251.3547685,219.8192996,1228.376999,1228.376999,829.368215,1094.460612,1.205737068,0.981424274,NA,NA,829.368215,1106.364291,0,0,-3,0.088888889,0.287799032,167.8070089,-31.53546891,0,265.0923966,-0.224312794,NA,276.9960755,1.438087023
97,2014/5/25 10:01,96,96,93,0.064516129,0.247001655,591.7570028,144.7716229,586.1160032,632.5678306,1.611174493,NA,629.5709385,48,48,48,48,45,48,0.066666667,0.0625,0.25226249,0.244623027,558.2230052,623.0554007,135.8360717,147.2967037,586.1160032,586.1160032,598.0960769,664.5924274,1.759659461,1.488372436,NA,NA,597.2974054,659.6876509,0,0,3,-0.004166667,-0.007639462,64.83239553,11.46063203,0,66.49635044,-0.271287025,NA,62.39024551,1.699796508
98,41777.41806,96,96,90,0.044444444,0.207234932,761.6685815,273.0254014,1317.468047,797.0950271,1.350425886,NA,820.2227169,48,48,48,48,44,46,0.045454545,0.043478261,0.210707055,0.206184571,671.3135695,847.9165474,187.1124941,313.6616802,1317.468047,1317.468047,703.2808824,886.4582087,1.55655865,1.192504302,NA,NA,731.1984808,905.1977669,0,0,2,-0.001976285,-0.004522484,176.6029779,126.5491861,0,183.1773263,-0.364054348,NA,173.9992861,1.536601152
99,41844.40625,96,96,89,0.04494382,0.208354612,655.7609753,112.9542454,542.1250055,686.6203153,1.554001092,NA,680.126144,48,48,48,48,48,41,0.041666667,0.048780488,0.201940937,0.21808479,630.8982794,685.0862063,121.3142955,95.62558321,542.1250055,542.1250055,658.3286393,720.2188323,1.508470569,1.603474658,NA,NA,653.4868213,711.5313285,0,0,-7,0.007113821,0.016143853,54.18792693,-25.6887123,0,61.89019292,0.095004089,NA,58.04450726,1.668323808
100,41777.41736,96,96,94,0.021276596,0.145078652,574.6233246,115.2039944,794.0795776,587.115136,1.748419871,NA,591.5186348,48,48,48,48,48,46,0.041666667,0,0.201940937,0,524.9346553,624.3119939,86.64545725,119.5146785,794.0795776,794.0795776,547.7579012,624.3119939,1.836732224,1.671405116,NA,NA,558.0213043,624.3119939,0,0,-2,-0.041666667,-0.201940937,99.37733864,32.86922127,0,76.55409276,-0.165327108,NA,66.29068957,1.768844441
